model,animation_id,phase_ordinal,activation_animation_s,deactivation_animation_s,response,status,calibrated,gameplay_validated,timeline_source_sha256,attack_param_ids,source_references
c1370,3018,0,0.000000000,1.966666698,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,3020,0,0.000000000,3.799999952,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,3023,0,0.000000000,2.299999952,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,3026,0,0.000000000,2.033333302,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,3027,0,0.000000000,2.033333302,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,3032,0,0.000000000,3.566666603,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,3033,0,0.100000001,1.033333302,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,3034,0,0.000000000,1.333333373,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,5010,0,0.000000000,0.766666651,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,5400,0,0.000000000,2.433333397,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,5401,0,0.000000000,3.333333254,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,5402,0,0.000000000,3.333333254,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,5403,0,0.000000000,3.333333254,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,205400,0,0.000000000,2.433333397,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,205401,0,0.000000000,3.333333254,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,205402,0,0.000000000,3.333333254,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,205403,0,0.000000000,3.333333254,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,405010,0,0.000000000,0.766666651,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,405400,0,0.000000000,2.433333397,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,405401,0,0.000000000,3.333333254,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,405402,0,0.000000000,3.333333254,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1370,405403,0,0.000000000,3.333333254,unverified,extracted_unverified,false,false,e82e0b02d0d51cf0baccb8a8041d13801bf20b1a42d8a429f7d80e632a87579c,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3001,0,1.433333278,1.566666722,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3002,0,0.566666663,0.633333325,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3003,0,1.600000024,1.733333349,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3004,0,0.566666663,0.666666687,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3004,1,1.100000024,1.166666627,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3004,2,1.500000000,1.566666722,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3004,3,1.833333373,1.933333278,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3004,4,2.766666651,2.833333254,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3005,0,1.299999952,1.566666722,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3006,0,0.366666675,0.633333325,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3009,0,0.400000006,0.533333361,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3011,0,0.633333325,0.733333349,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3012,0,0.533333361,0.633333325,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3013,0,0.333333343,0.466666669,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3014,0,0.233333334,0.533333361,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3015,0,0.633333325,0.766666651,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3016,0,0.400000006,0.500000000,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3017,0,0.566666663,0.666666687,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3049,0,0.233333334,0.333333343,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3050,0,0.533333361,0.633333325,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3051,0,0.833333313,1.000000000,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3056,0,0.466666669,0.533333361,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3057,0,0.300000012,0.400000006,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3060,0,0.800000012,0.933333337,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3065,0,0.500000000,0.566666663,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3071,0,0.533333361,0.633333325,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3072,0,0.566666663,0.666666687,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3073,0,0.500000000,0.733333349,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3076,0,0.566666663,0.666666687,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3077,0,0.233333334,0.333333343,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3078,0,0.533333361,0.733333349,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3079,0,0.699999988,0.933333337,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3083,0,0.733333349,0.899999976,jump,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,14000141,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,3087,0,0.733333349,0.899999976,jump,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,14000141,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,100003010,0,0.400000006,0.466666669,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,100003010,1,0.566666663,0.633333325,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,100003011,0,0.266666681,0.433333337,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,100003021,0,0.233333334,0.333333343,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,100003022,0,0.400000006,0.466666669,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,100003022,1,0.566666663,0.633333325,unverified,extracted_unverified,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1400,100003049,0,0.233333334,0.333333343,parry,classified_estimate,false,false,eada3b5ff1c133b8f3f1c2a428501738ac41cf281e6ec9d7d458c9a33ba9a039,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1450,3000,0,0.600000024,0.633333325,unverified,extracted_unverified,false,false,97796b80b7178fe733c71c922f1faf1fa6290922cfc05a51018154ec2223e7e1,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1450,3000,1,0.800000012,0.833333313,unverified,extracted_unverified,false,false,97796b80b7178fe733c71c922f1faf1fa6290922cfc05a51018154ec2223e7e1,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1450,3000,2,1.000000000,1.033333302,unverified,extracted_unverified,false,false,97796b80b7178fe733c71c922f1faf1fa6290922cfc05a51018154ec2223e7e1,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1450,3000,3,1.200000048,1.233333349,unverified,extracted_unverified,false,false,97796b80b7178fe733c71c922f1faf1fa6290922cfc05a51018154ec2223e7e1,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1450,3001,0,0.400000006,0.433333337,unverified,extracted_unverified,false,false,97796b80b7178fe733c71c922f1faf1fa6290922cfc05a51018154ec2223e7e1,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1450,3001,1,0.600000024,0.633333325,unverified,extracted_unverified,false,false,97796b80b7178fe733c71c922f1faf1fa6290922cfc05a51018154ec2223e7e1,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1450,3001,2,0.800000012,0.833333313,unverified,extracted_unverified,false,false,97796b80b7178fe733c71c922f1faf1fa6290922cfc05a51018154ec2223e7e1,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
